25.049200, 1250000, f ,master
25.218400, 1250000, f ,slave
2986.679700, 12500000, f ,master
2986.694700, 12500000, f ,slave
0.349400, 6250, f ,slave
0.384200, 6250, f ,master
1037.455200, 6250000, f ,master
1037.631800, 6250000, f ,slave
13973.439800, 62500000, f ,master
13973.786200, 62500000, f ,slave
5.862600, 125000, f ,master
6.060900, 125000, f ,slave
11.061900, 625000, f ,master
10.502700, 625000, f ,slave
0.342100, 125, f ,slave
0.125300, 125, f ,master
0.355600, 12500, f ,master
0.576200, 12500, f ,slave
25937.450700, 125000000, f ,master
25937.724400, 125000000, f ,slave
0.035200, 625, f ,master
0.152000, 625, f ,slave
0.251000, 1250, f ,master
0.112400, 1250, f ,slave
2.199800, 62500, f ,master
2.213400, 62500, f ,slave
198056.531900, 625000000, f ,master
198057.101000, 625000000, f ,slave
