25.803700, 1250000, f ,master
24.744200, 1250000, f ,slave
2956.905200, 12500000, f ,master
2957.163900, 12500000, f ,slave
0.217500, 6250, f ,slave
0.281500, 6250, f ,master
2018.137700, 6250000, f ,slave
2019.059100, 6250000, f ,master
12020.377300, 62500000, f ,master
12020.544400, 62500000, f ,slave
925.484900, 125000, f ,master
925.407900, 125000, f ,slave
57.133700, 625000, f ,master
56.875500, 625000, f ,slave
0.159600, 125, f ,master
0.080600, 125, f ,slave
0.191900, 12500, f ,master
0.115500, 12500, f ,slave
26000.984900, 125000000, f ,slave
26001.428000, 125000000, f ,master
0.120900, 625, f ,master
0.136900, 625, f ,slave
0.047900, 1250, f ,master
0.239500, 1250, f ,slave
2.261700, 62500, f ,master
2.425500, 62500, f ,slave
183930.790900, 625000000, f ,master
183931.083300, 625000000, f ,slave
