15.801700, 1250000, f, master
17.038100, 1250000, f, slave
1989.040900, 12500000, f, master
1993.173100, 12500000, f, slave
0.069800, 6250, f, master
0.274100, 6250, f, slave
1028.141200, 6250000, f, master
1032.557400, 6250000, f, slave
8010.856100, 62500000, f, master
8012.904500, 62500000, f, slave
3.263800, 125000, f, master
3.472400, 125000, f, slave
10.114700, 625000, f, master
10.601600, 625000, f, slave
0.104200, 125, f, master
0.175200, 125, f, slave
0.616800, 12500, f, slave
0.679000, 12500, f, master
14091.963700, 125000000, f, master
15000.154300, 125000000, f, slave
0.026800, 625, f, master
0.151400, 625, f, slave
0.030900, 1250, f, master
0.452800, 1250, f, slave
0.387300, 62500, f, master
1.120100, 62500, f, slave
94083.042800, 625000000, f, master
94996.041100, 625000000, f, slave
