2974.906200, 12500000, f ,master
2975.185700, 12500000, f ,slave
0.053900, 6250, f ,master
0.284100, 6250, f ,slave
1995.325400, 6250000, f ,master
1995.566600, 6250000, f ,slave
11983.305400, 62500000, f ,master
11983.897400, 62500000, f ,slave
3.043000, 125000, f ,master
3.553000, 125000, f ,slave
11.435200, 625000, f ,master
11.664500, 625000, f ,slave
0.096100, 125, f ,slave
0.129000, 125, f ,master
0.394800, 12500, f ,slave
0.437200, 12500, f ,master
24014.303900, 125000000, f ,master
24014.287400, 125000000, f ,slave
0.664700, 625, f ,master
0.387200, 625, f ,slave
0.130100, 1250, f ,slave
0.149500, 1250, f ,master
0.512000, 62500, f ,master
921.420700, 62500, f ,slave
169023.120400, 625000000, f ,master
169022.836900, 625000000, f ,slave
