912.473200, 1250000, f, master
917.080500, 1250000, f, slave
1068.992800, 12500000, f, master
1073.936900, 12500000, f, slave
0.204200, 6250, f, slave
0.157400, 6250, f, master
981.118000, 6250000, f, master
985.538200, 6250000, f, slave
7989.718300, 62500000, f, master
7995.979400, 62500000, f, slave
3.342800, 125000, f, slave
3.362600, 125000, f, master
8.215100, 625000, f, master
8.964400, 625000, f, slave
0.025400, 125, f, master
0.159500, 125, f, slave
0.316500, 12500, f, slave
0.450200, 12500, f, master
14051.668900, 125000000, f, master
14053.759600, 125000000, f, slave
0.026000, 625, f, master
0.503500, 625, f, slave
0.125300, 1250, f, slave
0.136100, 1250, f, master
1.527000, 62500, f, slave
1.571500, 62500, f, master
96970.295400, 625000000, f, master
96983.209900, 625000000, f, slave
