1057.738800, 6250000, f ,master
1057.806900, 6250000, f ,slave
12982.238600, 62500000, f ,master
12982.370600, 62500000, f ,slave
2.775100, 125000, f ,master
3.030000, 125000, f ,slave
33.470900, 625000, f ,master
33.683400, 625000, f ,slave
0.159800, 125, f ,master
0.134200, 125, f ,slave
0.205200, 12500, f ,master
0.269900, 12500, f ,slave
27952.765200, 125000000, f ,slave
27952.743600, 125000000, f ,master
0.307200, 625, f ,slave
0.187500, 625, f ,master
0.100200, 1250, f ,master
0.143800, 1250, f ,slave
2.479500, 62500, f ,slave
2.564700, 62500, f ,master
177995.489700, 625000000, f ,master
177995.792300, 625000000, f ,slave
