16.085100, 1250000, f, master
15.173700, 1250000, f, slave
1042.937800, 12500000, f, master
1048.911000, 12500000, f, slave
0.379400, 6250, f, slave
0.505400, 6250, f, master
968.730500, 6250000, f, master
972.272300, 6250000, f, slave
7022.815500, 62500000, f, master
7028.013000, 62500000, f, slave
1.489300, 125000, f, master
902.215700, 125000, f, slave
8.329100, 625000, f, master
14.080900, 625000, f, slave
0.141200, 125, f, slave
0.159300, 125, f, master
0.122200, 12500, f, master
0.378300, 12500, f, slave
14048.326100, 125000000, f, master
14052.761600, 125000000, f, slave
0.173900, 625, f, slave
0.094600, 625, f, master
0.654100, 1250, f, slave
0.148700, 1250, f, master
1.517800, 62500, f, master
1.818600, 62500, f, slave
91964.785900, 625000000, f, master
91978.139500, 625000000, f, slave
