26.401500, 1250000, f ,master
25.630800, 1250000, f ,slave
2975.283800, 12500000, f ,master
3000.632900, 12500000, f ,slave
0.446600, 6250, f ,master
0.108400, 6250, f ,slave
1050.454000, 6250000, f ,master
1049.432500, 6250000, f ,slave
12943.062400, 62500000, f ,master
12943.485600, 62500000, f ,slave
2.510100, 125000, f ,master
2.470900, 125000, f ,slave
14.363400, 625000, f ,master
14.395700, 625000, f ,slave
0.073300, 125, f ,master
0.133000, 125, f ,slave
0.118200, 12500, f ,master
0.311400, 12500, f ,slave
55935.168700, 135579344, f ,slave
0.039300, 625, f ,master
21.004800, 625, f ,slave
0.092600, 1250, f ,master
0.096900, 1250, f ,slave
3.696400, 62500, f ,master
3.957800, 62500, f ,slave
135966.831000, 466915472, f ,slave
