18.114800, 1250000, f, master
18.230400, 1250000, f, slave
1971.193200, 12500000, f, master
1971.211700, 12500000, f, slave
0.207600, 6250, f, slave
0.302700, 6250, f, master
972.224300, 6250000, f, master
974.682900, 6250000, f, slave
7997.062600, 62500000, f, master
8004.778400, 62500000, f, slave
1.822700, 125000, f, master
2.121300, 125000, f, slave
6.285900, 625000, f, master
6.599800, 625000, f, slave
0.027600, 125, f, master
0.191000, 125, f, slave
0.438900, 12500, f, slave
0.498100, 12500, f, master
14965.792600, 125000000, f, master
14973.247200, 125000000, f, slave
0.031600, 625, f, master
0.201300, 625, f, slave
0.039200, 1250, f, master
0.229600, 1250, f, slave
0.270500, 62500, f, master
0.905700, 62500, f, slave
91970.653400, 625000000, f, master
91983.473200, 625000000, f, slave
