916.687800, 1250000, f, master
917.246500, 1250000, f, slave
1989.754000, 12500000, f, master
1993.309600, 12500000, f, slave
0.269400, 6250, f, slave
0.273400, 6250, f, master
984.606200, 6250000, f, master
987.127500, 6250000, f, slave
7034.798300, 62500000, f, master
7035.904500, 62500000, f, slave
3.632500, 125000, f, slave
3.605100, 125000, f, master
7.927200, 625000, f, master
8.256600, 625000, f, slave
0.105400, 125, f, master
0.131400, 125, f, slave
0.185800, 12500, f, master
0.340400, 12500, f, slave
14958.899000, 125000000, f, master
14966.189400, 125000000, f, slave
0.085400, 625, f, master
0.122700, 625, f, slave
0.033600, 1250, f, master
0.202100, 1250, f, slave
0.601500, 62500, f, master
0.398500, 62500, f, slave
99051.055100, 625000000, f, master
99964.998400, 625000000, f, slave
