22.190600, 1250000, f ,master
22.387700, 1250000, f ,slave
2999.366700, 12500000, f ,master
2999.557600, 12500000, f ,slave
0.115200, 6250, f ,master
0.161100, 6250, f ,slave
1969.283900, 6250000, f ,master
1969.484900, 6250000, f ,slave
13956.071600, 62500000, f ,master
13956.126500, 62500000, f ,slave
25.007400, 125000, f ,master
25.296400, 125000, f ,slave
11.839000, 625000, f ,master
12.686100, 625000, f ,slave
0.886300, 125, f ,master
0.121200, 125, f ,slave
0.345200, 12500, f ,slave
0.415100, 12500, f ,master
27013.523200, 125000000, f ,master
27013.930200, 125000000, f ,slave
0.112200, 625, f ,slave
0.130100, 625, f ,master
0.100000, 1250, f ,master
0.140800, 1250, f ,slave
1.041300, 62500, f ,master
1.281200, 62500, f ,slave
196946.931000, 625000000, f ,master
196947.764900, 625000000, f ,slave
