51.665800, 1241792, m, slave
51.913200, 1250000, m, master
4932.031900, 12500000, m, master
4931.120200, 12483584, m, slave
0.150400, 6250, m, master
0.182400, 6250, m, slave
2005.344400, 6250000, m, slave
2004.558100, 6250000, m, master
5020.708100, 16916480, m, master
5021.951600, 16916480, m, slave
5.454200, 125000, m, slave
5.815100, 125000, m, master
23.214900, 625000, m, slave
23.604600, 625000, m, master
0.106600, 125, m, slave
0.118800, 125, m, master
0.233200, 12500, m, master
0.508600, 12500, m, slave
0.109400, 625, m, master
0.121900, 625, m, slave
0.259600, 1250, m, slave
0.332900, 1250, m, master
1.153300, 62500, m, master
2.471600, 54292, m, slave
