11.818100, 1250000, m, master
15.129900, 1250000, m, slave
1960.673000, 12500000, m, master
1969.292300, 12500000, m, slave
0.049000, 6250, m, master
0.190800, 6250, m, slave
976.892400, 6250000, m, master
984.088000, 6250000, m, slave
9011.930900, 62500000, m, master
9017.720900, 62500000, m, slave
34.522900, 125000, m, master
937.713300, 125000, m, slave
4.959800, 625000, m, master
8.123000, 625000, m, slave
0.086900, 125, m, master
0.130900, 125, m, slave
0.144900, 12500, m, master
0.334600, 12500, m, slave
19039.206700, 125000000, m, master
19044.019400, 125000000, m, slave
2.809800, 625, m, master
0.415900, 625, m, slave
0.409500, 1250, m, master
0.235500, 1250, m, slave
0.696300, 62500, m, master
1.325100, 62500, m, slave
15918.012800, 625000000, m, master
15923.858300, 88129088, m, slave
