17.610700, 1250000, f, master
17.967400, 1250000, f, slave
1066.214800, 12500000, f, master
1067.087400, 12500000, f, slave
0.140400, 6250, f, master
0.178700, 6250, f, slave
981.981000, 6250000, f, master
984.281400, 6250000, f, slave
7003.627600, 62500000, f, master
7006.310500, 62500000, f, slave
1.376200, 125000, f, master
1.437500, 125000, f, slave
8.862800, 625000, f, master
9.330100, 625000, f, slave
0.126100, 125, f, slave
0.133200, 125, f, master
0.119900, 12500, f, master
0.324800, 12500, f, slave
14005.056900, 125000000, f, master
14012.807700, 125000000, f, slave
0.119300, 625, f, master
0.173100, 625, f, slave
0.040200, 1250, f, master
0.268300, 1250, f, slave
1.506100, 62500, f, slave
1.605300, 62500, f, master
95005.817600, 625000000, f, master
95019.542100, 625000000, f, slave
