16.338800, 1250000, f, master
16.664400, 1250000, f, slave
1954.483300, 12500000, f, master
1960.133700, 12500000, f, slave
0.303200, 6250, f, slave
0.374400, 6250, f, master
1031.393300, 6250000, f, master
1036.531300, 6250000, f, slave
7977.887100, 62500000, f, master
7982.968100, 62500000, f, slave
2.941000, 125000, f, master
3.306500, 125000, f, slave
8.043700, 625000, f, master
8.645600, 625000, f, slave
0.091000, 125, f, slave
0.110900, 125, f, master
0.146400, 12500, f, master
0.189900, 12500, f, slave
14088.975200, 125000000, f, master
14093.880000, 125000000, f, slave
0.030500, 625, f, master
0.195600, 625, f, slave
0.106200, 1250, f, master
0.127500, 1250, f, slave
2.056800, 62500, f, slave
2.061400, 62500, f, master
97093.341100, 625000000, f, master
98008.742200, 625000000, f, slave
