22.403800, 1250000, f ,master
22.500300, 1250000, f ,slave
2967.048800, 12500000, f ,master
2967.380500, 12500000, f ,slave
0.390800, 6250, f ,master
0.263700, 6250, f ,slave
1984.763000, 6250000, f ,master
1985.447700, 6250000, f ,slave
12970.787300, 62500000, f ,master
12970.790400, 62500000, f ,slave
5.292800, 125000, f ,master
5.374300, 125000, f ,slave
9.729000, 625000, f ,master
10.921400, 625000, f ,slave
0.094700, 125, f ,master
0.051500, 125, f ,slave
0.314700, 12500, f ,master
0.250400, 12500, f ,slave
26982.148400, 125000000, f ,master
26982.048500, 125000000, f ,slave
0.121900, 625, f ,master
0.116100, 625, f ,slave
0.159400, 1250, f ,slave
0.200300, 1250, f ,master
1.686200, 62500, f ,slave
1.749700, 62500, f ,master
180988.827500, 625000000, f ,master
180989.194000, 625000000, f ,slave
